window	group	locus_a	locus_b	jointly_called_bases	substitutions	p_distance
Cass.	Type II all	11q22.1	4p16.3c	1000	144	0.144
Cass.	Type II all	11q22.1	5p13.3	997	13	0.013039117352056168
Cass.	Type II all	11q22.1	5q33.2	996	133	0.13353413654618473
Cass.	Type II all	11q22.1	6p21.1	1001	131	0.13086913086913088
Cass.	Type II all	11q22.1	6p22.1	1001	68	0.06793206793206794
Cass.	Type II all	11q22.1	6q14.1	1001	7	0.006993006993006993
Cass.	Type II all	11q22.1	7p22.1	1001	9	0.008991008991008992
Cass.	Type II all	11q22.1	8p23.1a_hg38	1001	4	0.003996003996003996
Cass.	Type II all	11q22.1	8p23.1b	994	132	0.13279678068410464
Cass.	Type II all	11q22.1	8p23.1c	994	138	0.13883299798792756
Cass.	Type II all	11q22.1	8p23.1d	994	134	0.13480885311871227
Cass.	Type II all	11q22.1	8p23.1e	994	134	0.13480885311871227
Cass.	Type II all	11q22.1	Xq21.33	1001	11	0.01098901098901099
Cass.	Type II all	12p11.21	12q14.1	998	97	0.09719438877755511
Cass.	Type II all	12p11.21	19p12a	996	108	0.10843373493975904
Cass.	Type II all	12p11.21	19p12b	998	102	0.10220440881763528
Cass.	Type II all	12p11.21	19q12	998	92	0.09218436873747494
Cass.	Type II all	12p11.21	19q13.12b	981	97	0.09887869520897044
Cass.	Type II all	12p11.21	1p36.21b	995	151	0.15175879396984926
Cass.	Type II all	12p11.21	1p36.21c	989	155	0.15672396359959556
Cass.	Type II all	12p11.21	3p12.3	993	169	0.1701913393756294
Cass.	Type II all	12p11.21	3q21.2	998	109	0.1092184368737475
Cass.	Type II all	12p11.21	4p16.1a	989	162	0.16380182002022245
Cass.	Type II all	12p11.21	4p16.1b	998	169	0.16933867735470942
Cass.	Type II all	12p11.21	4p16.3c	997	169	0.16950852557673018
Cass.	Type II all	12p11.21	5p13.3	994	96	0.096579476861167
Cass.	Type II all	12p11.21	5q33.2	993	161	0.162134944612286
Cass.	Type II all	12p11.21	6p21.1	998	167	0.16733466933867736
Cass.	Type II all	12p11.21	6p22.1	998	94	0.09418837675350701
Cass.	Type II all	12p11.21	6q14.1	998	98	0.09819639278557114
Cass.	Type II all	12p11.21	7p22.1	998	98	0.09819639278557114
Cass.	Type II all	12p11.21	8p23.1a_hg38	998	93	0.09318637274549098
Cass.	Type II all	12p11.21	8p23.1b	991	164	0.16548940464177597
Cass.	Type II all	12p11.21	8p23.1c	991	170	0.1715438950554995
Cass.	Type II all	12p11.21	8p23.1d	991	166	0.16750756811301715
Cass.	Type II all	12p11.21	8p23.1e	991	166	0.16750756811301715
Cass.	Type II all	12p11.21	Xq21.33	998	98	0.09819639278557114
Cass.	Type II all	12q14.1	19p12a	999	70	0.07007007007007007
Cass.	Type II all	12q14.1	19p12b	1001	19	0.01898101898101898
Cass.	Type II all	12q14.1	19q12	1001	11	0.01098901098901099
Cass.	Type II all	12q14.1	19q13.12b	984	60	0.06097560975609756
Cass.	Type II all	12q14.1	1p36.21b	998	124	0.12424849699398798
Cass.	Type II all	12q14.1	1p36.21c	992	127	0.1280241935483871
Cass.	Type II all	12q14.1	3p12.3	996	142	0.142570281124498
Cass.	Type II all	12q14.1	3q21.2	1001	30	0.029970029970029972
Cass.	Type II all	12q14.1	4p16.1a	992	133	0.13407258064516128
Cass.	Type II all	12q14.1	4p16.1b	1001	146	0.14585414585414586
Cass.	Type II all	12q14.1	4p16.3c	1000	147	0.147
Cass.	Type II all	12q14.1	5p13.3	997	15	0.015045135406218655
Cass.	Type II all	12q14.1	5q33.2	996	134	0.13453815261044177
Cass.	Type II all	12q14.1	6p21.1	1001	134	0.13386613386613386
Cass.	Type II all	12q14.1	6p22.1	1001	70	0.06993006993006994
Cass.	Type II all	12q14.1	6q14.1	1001	13	0.012987012987012988
Cass.	Type II all	12q14.1	7p22.1	1001	11	0.01098901098901099
Cass.	Type II all	12q14.1	8p23.1a_hg38	1001	8	0.007992007992007992
Cass.	Type II all	12q14.1	8p23.1b	994	135	0.1358148893360161
Cass.	Type II all	12q14.1	8p23.1c	994	141	0.14185110663983905
Cass.	Type II all	12q14.1	8p23.1d	994	137	0.13782696177062373
Cass.	Type II all	12q14.1	8p23.1e	994	137	0.13782696177062373
Cass.	Type II all	12q14.1	Xq21.33	1001	11	0.01098901098901099
Cass.	Type II all	19p12a	19p12b	999	73	0.07307307307307308
Cass.	Type II all	19p12a	19q12	999	67	0.06706706706706707
Cass.	Type II all	19p12a	19q13.12b	982	68	0.06924643584521385
Cass.	Type II all	19p12a	1p36.21b	996	132	0.13253012048192772
Cass.	Type II all	19p12a	1p36.21c	990	136	0.13737373737373737
Cass.	Type II all	19p12a	3p12.3	994	159	0.15995975855130784
Cass.	Type II all	19p12a	3q21.2	999	86	0.08608608608608609
Cass.	Type II all	19p12a	4p16.1a	990	143	0.14444444444444443
Cass.	Type II all	19p12a	4p16.1b	999	153	0.15315315315315314
Cass.	Type II all	19p12a	4p16.3c	998	153	0.1533066132264529
Cass.	Type II all	19p12a	5p13.3	995	69	0.06934673366834171
Cass.	Type II all	19p12a	5q33.2	994	146	0.14688128772635814
Cass.	Type II all	19p12a	6p21.1	999	141	0.14114114114114115
Cass.	Type II all	19p12a	6p22.1	999	70	0.07007007007007007
Cass.	Type II all	19p12a	6q14.1	999	71	0.07107107107107107
Cass.	Type II all	19p12a	7p22.1	999	71	0.07107107107107107
Cass.	Type II all	19p12a	8p23.1a_hg38	999	68	0.06806806806806807
Cass.	Type II all	19p12a	8p23.1b	992	143	0.14415322580645162
Cass.	Type II all	19p12a	8p23.1c	992	149	0.1502016129032258
Cass.	Type II all	19p12a	8p23.1d	992	145	0.1461693548387097
Cass.	Type II all	19p12a	8p23.1e	992	145	0.1461693548387097
Cass.	Type II all	19p12a	Xq21.33	999	71	0.07107107107107107
Cass.	Type II all	19p12b	19q12	1001	14	0.013986013986013986
Cass.	Type II all	19p12b	19q13.12b	984	65	0.06605691056910569
Cass.	Type II all	19p12b	1p36.21b	998	129	0.12925851703406813
Cass.	Type II all	19p12b	1p36.21c	992	131	0.13205645161290322
Cass.	Type II all	19p12b	3p12.3	996	145	0.14558232931726908
Cass.	Type II all	19p12b	3q21.2	1001	31	0.030969030969030968
Cass.	Type II all	19p12b	4p16.1a	992	138	0.13911290322580644
Cass.	Type II all	19p12b	4p16.1b	1001	148	0.14785214785214784
Cass.	Type II all	19p12b	4p16.3c	1000	148	0.148
Cass.	Type II all	19p12b	5p13.3	997	18	0.01805416248746239
Cass.	Type II all	19p12b	5q33.2	996	140	0.14056224899598393
Cass.	Type II all	19p12b	6p21.1	1001	133	0.13286713286713286
Cass.	Type II all	19p12b	6p22.1	1001	69	0.06893106893106893
Cass.	Type II all	19p12b	6q14.1	1001	16	0.015984015984015984
Cass.	Type II all	19p12b	7p22.1	1001	16	0.015984015984015984
Cass.	Type II all	19p12b	8p23.1a_hg38	1001	13	0.012987012987012988
Cass.	Type II all	19p12b	8p23.1b	994	138	0.13883299798792756
Cass.	Type II all	19p12b	8p23.1c	994	144	0.1448692152917505
Cass.	Type II all	19p12b	8p23.1d	994	140	0.14084507042253522
Cass.	Type II all	19p12b	8p23.1e	994	140	0.14084507042253522
Cass.	Type II all	19p12b	Xq21.33	1001	16	0.015984015984015984
Cass.	Type II all	19q12	19q13.12b	984	55	0.05589430894308943
Cass.	Type II all	19q12	1p36.21b	998	121	0.12124248496993988
Cass.	Type II all	19q12	1p36.21c	992	122	0.12298387096774194
Cass.	Type II all	19q12	3p12.3	996	139	0.1395582329317269
Cass.	Type II all	19q12	3q21.2	1001	25	0.024975024975024976
Cass.	Type II all	19q12	4p16.1a	992	130	0.1310483870967742
Cass.	Type II all	19q12	4p16.1b	1001	143	0.14285714285714285
Cass.	Type II all	19q12	4p16.3c	1000	144	0.144
Cass.	Type II all	19q12	5p13.3	997	10	0.010030090270812437
Cass.	Type II all	19q12	5q33.2	996	130	0.13052208835341367
Cass.	Type II all	19q12	6p21.1	1001	131	0.13086913086913088
Cass.	Type II all	19q12	6p22.1	1001	63	0.06293706293706294
Cass.	Type II all	19q12	6q14.1	1001	10	0.00999000999000999
Cass.	Type II all	19q12	7p22.1	1001	10	0.00999000999000999
Cass.	Type II all	19q12	8p23.1a_hg38	1001	5	0.004995004995004995
Cass.	Type II all	19q12	8p23.1b	994	132	0.13279678068410464
Cass.	Type II all	19q12	8p23.1c	994	138	0.13883299798792756
Cass.	Type II all	19q12	8p23.1d	994	134	0.13480885311871227
Cass.	Type II all	19q12	8p23.1e	994	134	0.13480885311871227
Cass.	Type II all	19q12	Xq21.33	1001	10	0.00999000999000999
Cass.	Type II all	19q13.12b	1p36.21b	981	125	0.127420998980632
Cass.	Type II all	19q13.12b	1p36.21c	975	125	0.1282051282051282
Cass.	Type II all	19q13.12b	3p12.3	979	143	0.14606741573033707
Cass.	Type II all	19q13.12b	3q21.2	984	71	0.07215447154471545
Cass.	Type II all	19q13.12b	4p16.1a	975	136	0.13948717948717948
Cass.	Type II all	19q13.12b	4p16.1b	984	148	0.15040650406504066
Cass.	Type II all	19q13.12b	4p16.3c	983	151	0.1536113936927772
Cass.	Type II all	19q13.12b	5p13.3	980	59	0.06020408163265306
Cass.	Type II all	19q13.12b	5q33.2	979	136	0.13891726251276812
Cass.	Type II all	19q13.12b	6p21.1	984	135	0.13719512195121952
Cass.	Type II all	19q13.12b	6p22.1	984	55	0.05589430894308943
Cass.	Type II all	19q13.12b	6q14.1	984	61	0.061991869918699184
Cass.	Type II all	19q13.12b	7p22.1	984	61	0.061991869918699184
Cass.	Type II all	19q13.12b	8p23.1a_hg38	984	56	0.056910569105691054
Cass.	Type II all	19q13.12b	8p23.1b	977	137	0.14022517911975435
Cass.	Type II all	19q13.12b	8p23.1c	977	143	0.14636642784032752
Cass.	Type II all	19q13.12b	8p23.1d	977	139	0.14227226202661208
Cass.	Type II all	19q13.12b	8p23.1e	977	139	0.14227226202661208
Cass.	Type II all	19q13.12b	Xq21.33	984	61	0.061991869918699184
Cass.	Type II all	1p36.21b	1p36.21c	992	14	0.014112903225806451
Cass.	Type II all	1p36.21b	3p12.3	993	112	0.11278952668680765
Cass.	Type II all	1p36.21b	3q21.2	998	137	0.1372745490981964
Cass.	Type II all	1p36.21b	4p16.1a	989	103	0.10414560161779575
Cass.	Type II all	1p36.21b	4p16.1b	998	115	0.11523046092184369
Cass.	Type II all	1p36.21b	4p16.3c	997	115	0.11534603811434303
Cass.	Type II all	1p36.21b	5p13.3	994	123	0.12374245472837023
Cass.	Type II all	1p36.21b	5q33.2	993	95	0.09566968781470292
Cass.	Type II all	1p36.21b	6p21.1	998	94	0.09418837675350701
Cass.	Type II all	1p36.21b	6p22.1	998	123	0.12324649298597194
Cass.	Type II all	1p36.21b	6q14.1	998	125	0.125250501002004
Cass.	Type II all	1p36.21b	7p22.1	998	123	0.12324649298597194
Cass.	Type II all	1p36.21b	8p23.1a_hg38	998	120	0.12024048096192384
Cass.	Type II all	1p36.21b	8p23.1b	991	108	0.10898082744702321
Cass.	Type II all	1p36.21b	8p23.1c	991	112	0.11301715438950555
Cass.	Type II all	1p36.21b	8p23.1d	991	110	0.11099899091826437
Cass.	Type II all	1p36.21b	8p23.1e	991	110	0.11099899091826437
Cass.	Type II all	1p36.21b	Xq21.33	998	122	0.12224448897795591
Cass.	Type II all	1p36.21c	3p12.3	987	114	0.11550151975683891
Cass.	Type II all	1p36.21c	3q21.2	992	138	0.13911290322580644
Cass.	Type II all	1p36.21c	4p16.1a	983	100	0.1017293997965412
Cass.	Type II all	1p36.21c	4p16.1b	992	116	0.11693548387096774
Cass.	Type II all	1p36.21c	4p16.3c	991	114	0.11503531786074672
Cass.	Type II all	1p36.21c	5p13.3	988	126	0.12753036437246965
Cass.	Type II all	1p36.21c	5q33.2	987	95	0.09625126646403243
Cass.	Type II all	1p36.21c	6p21.1	992	94	0.09475806451612903
Cass.	Type II all	1p36.21c	6p22.1	992	123	0.12399193548387097
Cass.	Type II all	1p36.21c	6q14.1	992	128	0.12903225806451613
Cass.	Type II all	1p36.21c	7p22.1	992	125	0.12600806451612903
Cass.	Type II all	1p36.21c	8p23.1a_hg38	992	123	0.12399193548387097
Cass.	Type II all	1p36.21c	8p23.1b	985	105	0.1065989847715736
Cass.	Type II all	1p36.21c	8p23.1c	985	109	0.11065989847715736
Cass.	Type II all	1p36.21c	8p23.1d	985	107	0.10862944162436548
Cass.	Type II all	1p36.21c	8p23.1e	985	107	0.10862944162436548
Cass.	Type II all	1p36.21c	Xq21.33	992	125	0.12600806451612903
Cass.	Type II all	3p12.3	3q21.2	996	152	0.15261044176706828
Cass.	Type II all	3p12.3	4p16.1a	987	53	0.05369807497467072
Cass.	Type II all	3p12.3	4p16.1b	996	62	0.06224899598393574
Cass.	Type II all	3p12.3	4p16.3c	995	66	0.06633165829145729
Cass.	Type II all	3p12.3	5p13.3	992	141	0.14213709677419356
Cass.	Type II all	3p12.3	5q33.2	991	90	0.09081735620585267
Cass.	Type II all	3p12.3	6p21.1	996	123	0.12349397590361445
Cass.	Type II all	3p12.3	6p22.1	996	148	0.14859437751004015
Cass.	Type II all	3p12.3	6q14.1	996	141	0.14156626506024098
Cass.	Type II all	3p12.3	7p22.1	996	139	0.1395582329317269
Cass.	Type II all	3p12.3	8p23.1a_hg38	996	136	0.13654618473895583
Cass.	Type II all	3p12.3	8p23.1b	989	59	0.05965621840242669
Cass.	Type II all	3p12.3	8p23.1c	989	64	0.06471183013144591
Cass.	Type II all	3p12.3	8p23.1d	989	61	0.06167846309403438
Cass.	Type II all	3p12.3	8p23.1e	989	61	0.06167846309403438
Cass.	Type II all	3p12.3	Xq21.33	996	141	0.14156626506024098
Cass.	Type II all	3q21.2	4p16.1a	992	142	0.1431451612903226
Cass.	Type II all	3q21.2	4p16.1b	1001	154	0.15384615384615385
Cass.	Type II all	3q21.2	4p16.3c	1000	155	0.155
Cass.	Type II all	3q21.2	5p13.3	997	29	0.029087261785356068
Cass.	Type II all	3q21.2	5q33.2	996	147	0.14759036144578314
Cass.	Type II all	3q21.2	6p21.1	1001	147	0.14685314685314685
Cass.	Type II all	3q21.2	6p22.1	1001	80	0.07992007992007992
Cass.	Type II all	3q21.2	6q14.1	1001	27	0.026973026973026972
Cass.	Type II all	3q21.2	7p22.1	1001	25	0.024975024975024976
Cass.	Type II all	3q21.2	8p23.1a_hg38	1001	22	0.02197802197802198
Cass.	Type II all	3q21.2	8p23.1b	994	145	0.14587525150905434
Cass.	Type II all	3q21.2	8p23.1c	994	151	0.15191146881287726
Cass.	Type II all	3q21.2	8p23.1d	994	147	0.14788732394366197
Cass.	Type II all	3q21.2	8p23.1e	994	147	0.14788732394366197
Cass.	Type II all	3q21.2	Xq21.33	1001	27	0.026973026973026972
Cass.	Type II all	4p16.1a	4p16.1b	992	40	0.04032258064516129
Cass.	Type II all	4p16.1a	4p16.3c	991	43	0.04339051463168517
Cass.	Type II all	4p16.1a	5p13.3	988	132	0.13360323886639677
Cass.	Type II all	4p16.1a	5q33.2	987	73	0.07396149949341439
Cass.	Type II all	4p16.1a	6p21.1	992	108	0.10887096774193548
Cass.	Type II all	4p16.1a	6p22.1	992	134	0.1350806451612903
Cass.	Type II all	4p16.1a	6q14.1	992	132	0.13306451612903225
Cass.	Type II all	4p16.1a	7p22.1	992	130	0.1310483870967742
Cass.	Type II all	4p16.1a	8p23.1a_hg38	992	127	0.1280241935483871
Cass.	Type II all	4p16.1a	8p23.1b	992	26	0.02620967741935484
Cass.	Type II all	4p16.1a	8p23.1c	992	32	0.03225806451612903
Cass.	Type II all	4p16.1a	8p23.1d	992	28	0.028225806451612902
Cass.	Type II all	4p16.1a	8p23.1e	992	28	0.028225806451612902
Cass.	Type II all	4p16.1a	Xq21.33	992	131	0.13205645161290322
Cass.	Type II all	4p16.1b	4p16.3c	1000	25	0.025
Cass.	Type II all	4p16.1b	5p13.3	997	145	0.14543630892678033
Cass.	Type II all	4p16.1b	5q33.2	996	87	0.08734939759036145
Cass.	Type II all	4p16.1b	6p21.1	1001	123	0.12287712287712288
Cass.	Type II all	4p16.1b	6p22.1	1001	147	0.14685314685314685
Cass.	Type II all	4p16.1b	6q14.1	1001	145	0.14485514485514486
Cass.	Type II all	4p16.1b	7p22.1	1001	141	0.14085914085914086
Cass.	Type II all	4p16.1b	8p23.1a_hg38	1001	140	0.13986013986013987
Cass.	Type II all	4p16.1b	8p23.1b	994	42	0.04225352112676056
Cass.	Type II all	4p16.1b	8p23.1c	994	47	0.047283702213279676
Cass.	Type II all	4p16.1b	8p23.1d	994	44	0.04426559356136821
Cass.	Type II all	4p16.1b	8p23.1e	994	44	0.04426559356136821
Cass.	Type II all	4p16.1b	Xq21.33	1001	143	0.14285714285714285
Cass.	Type II all	4p16.3c	5p13.3	996	147	0.14759036144578314
Cass.	Type II all	4p16.3c	5q33.2	995	90	0.09045226130653267
Cass.	Type II all	4p16.3c	6p21.1	1000	125	0.125
Cass.	Type II all	4p16.3c	6p22.1	1000	151	0.151
Cass.	Type II all	4p16.3c	6q14.1	1000	146	0.146
Cass.	Type II all	4p16.3c	7p22.1	1000	142	0.142
Cass.	Type II all	4p16.3c	8p23.1a_hg38	1000	141	0.141
Cass.	Type II all	4p16.3c	8p23.1b	993	44	0.044310171198388724
Cass.	Type II all	4p16.3c	8p23.1c	993	49	0.04934541792547835
Cass.	Type II all	4p16.3c	8p23.1d	993	46	0.04632426988922457
Cass.	Type II all	4p16.3c	8p23.1e	993	46	0.04632426988922457
Cass.	Type II all	4p16.3c	Xq21.33	1000	144	0.144
Cass.	Type II all	5p13.3	5q33.2	992	134	0.1350806451612903
Cass.	Type II all	5p13.3	6p21.1	997	133	0.1334002006018054
Cass.	Type II all	5p13.3	6p22.1	997	65	0.06519558676028084
Cass.	Type II all	5p13.3	6q14.1	997	14	0.014042126379137413
Cass.	Type II all	5p13.3	7p22.1	997	14	0.014042126379137413
Cass.	Type II all	5p13.3	8p23.1a_hg38	997	9	0.009027081243731194
Cass.	Type II all	5p13.3	8p23.1b	990	134	0.13535353535353536
Cass.	Type II all	5p13.3	8p23.1c	990	140	0.1414141414141414
Cass.	Type II all	5p13.3	8p23.1d	990	136	0.13737373737373737
Cass.	Type II all	5p13.3	8p23.1e	990	136	0.13737373737373737
Cass.	Type II all	5p13.3	Xq21.33	997	14	0.014042126379137413
Cass.	Type II all	5q33.2	6p21.1	996	98	0.09839357429718876
Cass.	Type II all	5q33.2	6p22.1	996	137	0.13755020080321284
Cass.	Type II all	5q33.2	6q14.1	996	135	0.1355421686746988
Cass.	Type II all	5q33.2	7p22.1	996	133	0.13353413654618473
Cass.	Type II all	5q33.2	8p23.1a_hg38	996	130	0.13052208835341367
Cass.	Type II all	5q33.2	8p23.1b	989	77	0.07785642062689585
Cass.	Type II all	5q33.2	8p23.1c	989	83	0.0839231547017189
Cass.	Type II all	5q33.2	8p23.1d	989	79	0.07987866531850354
Cass.	Type II all	5q33.2	8p23.1e	989	79	0.07987866531850354
Cass.	Type II all	5q33.2	Xq21.33	996	134	0.13453815261044177
Cass.	Type II all	6p21.1	6p22.1	1001	135	0.13486513486513488
Cass.	Type II all	6p21.1	6q14.1	1001	132	0.13186813186813187
Cass.	Type II all	6p21.1	7p22.1	1001	133	0.13286713286713286
Cass.	Type II all	6p21.1	8p23.1a_hg38	1001	130	0.12987012987012986
Cass.	Type II all	6p21.1	8p23.1b	994	112	0.11267605633802817
Cass.	Type II all	6p21.1	8p23.1c	994	118	0.11871227364185111
Cass.	Type II all	6p21.1	8p23.1d	994	114	0.11468812877263582
Cass.	Type II all	6p21.1	8p23.1e	994	114	0.11468812877263582
Cass.	Type II all	6p21.1	Xq21.33	1001	133	0.13286713286713286
Cass.	Type II all	6p22.1	6q14.1	1001	69	0.06893106893106893
Cass.	Type II all	6p22.1	7p22.1	1001	69	0.06893106893106893
Cass.	Type II all	6p22.1	8p23.1a_hg38	1001	64	0.06393606393606394
Cass.	Type II all	6p22.1	8p23.1b	994	141	0.14185110663983905
Cass.	Type II all	6p22.1	8p23.1c	994	147	0.14788732394366197
Cass.	Type II all	6p22.1	8p23.1d	994	143	0.14386317907444668
Cass.	Type II all	6p22.1	8p23.1e	994	143	0.14386317907444668
Cass.	Type II all	6p22.1	Xq21.33	1001	69	0.06893106893106893
Cass.	Type II all	6q14.1	7p22.1	1001	8	0.007992007992007992
Cass.	Type II all	6q14.1	8p23.1a_hg38	1001	5	0.004995004995004995
Cass.	Type II all	6q14.1	8p23.1b	994	132	0.13279678068410464
Cass.	Type II all	6q14.1	8p23.1c	994	138	0.13883299798792756
Cass.	Type II all	6q14.1	8p23.1d	994	134	0.13480885311871227
Cass.	Type II all	6q14.1	8p23.1e	994	134	0.13480885311871227
Cass.	Type II all	6q14.1	Xq21.33	1001	12	0.011988011988011988
Cass.	Type II all	7p22.1	8p23.1a_hg38	1001	5	0.004995004995004995
Cass.	Type II all	7p22.1	8p23.1b	994	132	0.13279678068410464
Cass.	Type II all	7p22.1	8p23.1c	994	138	0.13883299798792756
Cass.	Type II all	7p22.1	8p23.1d	994	134	0.13480885311871227
Cass.	Type II all	7p22.1	8p23.1e	994	134	0.13480885311871227
Cass.	Type II all	7p22.1	Xq21.33	1001	8	0.007992007992007992
Cass.	Type II all	8p23.1a_hg38	8p23.1b	994	129	0.12977867203219315
Cass.	Type II all	8p23.1a_hg38	8p23.1c	994	135	0.1358148893360161
Cass.	Type II all	8p23.1a_hg38	8p23.1d	994	131	0.1317907444668008
Cass.	Type II all	8p23.1a_hg38	8p23.1e	994	131	0.1317907444668008
Cass.	Type II all	8p23.1a_hg38	Xq21.33	1001	7	0.006993006993006993
Cass.	Type II all	8p23.1b	8p23.1c	994	9	0.009054325955734407
Cass.	Type II all	8p23.1b	8p23.1d	994	2	0.002012072434607646
Cass.	Type II all	8p23.1b	8p23.1e	994	2	0.002012072434607646
Cass.	Type II all	8p23.1b	Xq21.33	994	134	0.13480885311871227
Cass.	Type II all	8p23.1c	8p23.1d	994	11	0.011066398390342052
Cass.	Type II all	8p23.1c	8p23.1e	994	11	0.011066398390342052
Cass.	Type II all	8p23.1c	Xq21.33	994	140	0.14084507042253522
Cass.	Type II all	8p23.1d	8p23.1e	994	0	0.0
Cass.	Type II all	8p23.1d	Xq21.33	994	136	0.13682092555331993
Cass.	Type II all	8p23.1e	Xq21.33	994	136	0.13682092555331993
Cass.	Type II LTR5Hs	10p14	11q12.3	996	71	0.071285140562249
Cass.	Type II LTR5Hs	10p14	11q22.1	1001	36	0.03596403596403597
Cass.	Type II LTR5Hs	10p14	12q14.1	1001	35	0.03496503496503497
Cass.	Type II LTR5Hs	10p14	19p12b	1001	41	0.04095904095904096
Cass.	Type II LTR5Hs	10p14	19q12	1001	33	0.03296703296703297
Cass.	Type II LTR5Hs	10p14	19q13.12b	984	69	0.0701219512195122
Cass.	Type II LTR5Hs	10p14	3q21.2	1001	52	0.05194805194805195
Cass.	Type II LTR5Hs	10p14	5p13.3	997	35	0.03510531594784353
Cass.	Type II LTR5Hs	10p14	6p22.1	1001	78	0.07792207792207792
Cass.	Type II LTR5Hs	10p14	6q14.1	1001	37	0.03696303696303696
Cass.	Type II LTR5Hs	10p14	7p22.1	1001	35	0.03496503496503497
Cass.	Type II LTR5Hs	10p14	8p23.1a_hg38	1001	32	0.03196803196803197
Cass.	Type II LTR5Hs	10p14	Xq21.33	1001	35	0.03496503496503497
Cass.	Type II LTR5Hs	11q12.3	11q22.1	996	62	0.06224899598393574
Cass.	Type II LTR5Hs	11q12.3	12q14.1	996	64	0.0642570281124498
Cass.	Type II LTR5Hs	11q12.3	19p12b	996	63	0.06325301204819277
Cass.	Type II LTR5Hs	11q12.3	19q12	996	59	0.05923694779116466
Cass.	Type II LTR5Hs	11q12.3	19q13.12b	979	60	0.06128702757916241
Cass.	Type II LTR5Hs	11q12.3	3q21.2	996	74	0.07429718875502007
Cass.	Type II LTR5Hs	11q12.3	5p13.3	992	61	0.06149193548387097
Cass.	Type II LTR5Hs	11q12.3	6p22.1	996	61	0.06124497991967871
Cass.	Type II LTR5Hs	11q12.3	6q14.1	996	63	0.06325301204819277
Cass.	Type II LTR5Hs	11q12.3	7p22.1	996	59	0.05923694779116466
Cass.	Type II LTR5Hs	11q12.3	8p23.1a_hg38	996	58	0.05823293172690763
Cass.	Type II LTR5Hs	11q12.3	Xq21.33	996	61	0.06124497991967871
Cass.	Type II LTR5Hs	11q22.1	12q14.1	1001	12	0.011988011988011988
Cass.	Type II LTR5Hs	11q22.1	19p12b	1001	17	0.016983016983016984
Cass.	Type II LTR5Hs	11q22.1	19q12	1001	9	0.008991008991008992
Cass.	Type II LTR5Hs	11q22.1	19q13.12b	984	60	0.06097560975609756
Cass.	Type II LTR5Hs	11q22.1	3q21.2	1001	26	0.025974025974025976
Cass.	Type II LTR5Hs	11q22.1	5p13.3	997	13	0.013039117352056168
Cass.	Type II LTR5Hs	11q22.1	6p22.1	1001	68	0.06793206793206794
Cass.	Type II LTR5Hs	11q22.1	6q14.1	1001	7	0.006993006993006993
Cass.	Type II LTR5Hs	11q22.1	7p22.1	1001	9	0.008991008991008992
Cass.	Type II LTR5Hs	11q22.1	8p23.1a_hg38	1001	4	0.003996003996003996
Cass.	Type II LTR5Hs	11q22.1	Xq21.33	1001	11	0.01098901098901099
Cass.	Type II LTR5Hs	12q14.1	19p12b	1001	19	0.01898101898101898
Cass.	Type II LTR5Hs	12q14.1	19q12	1001	11	0.01098901098901099
Cass.	Type II LTR5Hs	12q14.1	19q13.12b	984	60	0.06097560975609756
Cass.	Type II LTR5Hs	12q14.1	3q21.2	1001	30	0.029970029970029972
Cass.	Type II LTR5Hs	12q14.1	5p13.3	997	15	0.015045135406218655
Cass.	Type II LTR5Hs	12q14.1	6p22.1	1001	70	0.06993006993006994
Cass.	Type II LTR5Hs	12q14.1	6q14.1	1001	13	0.012987012987012988
Cass.	Type II LTR5Hs	12q14.1	7p22.1	1001	11	0.01098901098901099
Cass.	Type II LTR5Hs	12q14.1	8p23.1a_hg38	1001	8	0.007992007992007992
Cass.	Type II LTR5Hs	12q14.1	Xq21.33	1001	11	0.01098901098901099
Cass.	Type II LTR5Hs	19p12b	19q12	1001	14	0.013986013986013986
Cass.	Type II LTR5Hs	19p12b	19q13.12b	984	65	0.06605691056910569
