ID_Full	Locus	orig_Locus	ID	Haplotype	Source_Identifier	physical_locus_assignment	Structure	query	path	header	source_sha256
HG03470_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03470	h2	HG03470#2#CM091883.1:152468963-152472444	Xq28b	Fragment	q6316	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03470_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03470_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03470#2#CM091883.1:152489436-152496098 genomic_strand:-	52ce2b98151f38c63bcd4fdc6da498aa0ceb60276d2aa5c98cc394a59a5fbf14
HG03486_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03486	mat	HG03486#2#CM091969.1:153102162-153105645	Xq28b	Fragment	q6318	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03486_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03486_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03486#2#CM091969.1:153122696-153129358 genomic_strand:-	87ce92dbf27f861d7692532924bd8eba1fafcf180911d6510a845050e6960322
HG03486_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03486	pat	HG03486#1#CM091985.1:153819206-153822688	Xq28b	Fragment	q6319	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03486_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03486_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03486#1#CM091985.1:153839674-153846336 genomic_strand:-	a1d8bc89f18d2c1689eb1872ef82e421dfb4884825f9ad7cfc084f2b43f8996e
HG03516_mat_hprc_r2_v1.1.0_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03516	mat	HG03516#2#CM089243.1:151722069-151725548	Xq28b	Fragment	q6320	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03516_mat_hprc_r2_v1.1.0_HML-2_Xq28b.fa	HG03516_mat_hprc_r2_v1.1.0_HML-2_Xq28b assembly_coords:HG03516#2#CM089243.1:151742550-151749209 genomic_strand:-	2ed2e8eba288160327fa59633766aae506d748350b42b4c66ba0c3e69623651b
HG03521_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03521	h2	HG03521#2#CM094444.1:152399036-152402516	Xq28b	Fragment	q6322	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03521_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03521_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03521#2#CM094444.1:152419492-152426154 genomic_strand:-	35f2ef0b57aa304ae408c21ff66c380874a35b874e33306acdacac1b3781b445
HG03579_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03579	mat	HG03579#2#JAGYVT020000057.1:81558590-81562069	Xq28b	Fragment	q6325	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03579_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03579_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03579#2#JAGYVT020000057.1:81579072-81585731 genomic_strand:-	925f35096d4c64fddab14e7dfbe30cabc1a26db849acdf681d58234e5cde2f6e
HG03669_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03669	pat	HG03669#1#JBHDTD010000018.1:1321576-1325057	Xq28b	Fragment	q6328	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03669_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03669_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03669#1#JBHDTD010000018.1:1342047-1348709 genomic_strand:-	a0eac34c68a838df741d3ee4838483534f578d7a89d9a86fcf86aed0163aab7c
HG03688_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03688	mat	HG03688#2#JBHDTK010000015.1:94587025-94590506	Xq28b	Fragment	q6329	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03688_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03688_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03688#2#JBHDTK010000015.1:94607496-94614158 genomic_strand:-	06779825b4a6bb518a759925a9b2a0c226767e33746c4f7918e26797960f33b4
HG03704_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03704	mat	HG03704#2#CM086200.1:153155149-153158630	Xq28b	Fragment	q6330	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03704_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03704_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03704#2#CM086200.1:153175620-153182282 genomic_strand:-	2262d5198d5760a033a9902a35ff496638905b0fecfc4bab7f700d57d262b357
HG03710_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03710	mat	HG03710#2#CM086894.1:154051302-154054783	Xq28b	Fragment	q6332	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03710_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03710_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03710#2#CM086894.1:154071775-154078437 genomic_strand:-	6466b0fdc390a72e327b1e3db7e6d9a5f48972a211c77ea7aa2c43d4de82e1d6
HG03816_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03816	mat	HG03816#2#CM100054.1:154448373-154451854	Xq28b	Fragment	q6336	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03816_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03816_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03816#2#CM100054.1:154468844-154475507 genomic_strand:-	2e38b549c49a04aab4563ce0f941efc224ea5ff82c5062fca0ccfaa6a8cb9981
HG03927_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03927	mat	HG03927#2#CM086669.1:154066396-154069877	Xq28b	Fragment	q6344	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03927_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03927_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03927#2#CM086669.1:154086869-154093531 genomic_strand:-	88192bae4f48ed7d0f8e00074707daab645f6dc934018f3b624230bcc10d36f7
HG04204_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG04204	mat	HG04204#2#JBHIGZ010000059.1:1485206-1488688	Xq28b	Fragment	q6350	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG04204_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG04204_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG04204#2#JBHIGZ010000059.1:1505678-1512340 genomic_strand:-	7a593d7994bbcdd2a880ef765424f2a12be5fa9bd6c79c0fd479de5e4074f0c7
HG04228_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG04228	mat	HG04228#2#JBHIHB010000044.1:81540476-81543957	Xq28b	Fragment	q6351	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG04228_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG04228_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG04228#2#JBHIHB010000044.1:81560947-81567609 genomic_strand:-	27f51b64611ff741d11e7f209d727ab64e6e548a550a2327ba0119b466aa30c5
NA18565_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18565	h2	NA18565#2#JBIRDY010000046.1:52162232-52165713	Xq28b	Fragment	q6360	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18565_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18565_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18565#2#JBIRDY010000046.1:52182706-52189368 genomic_strand:-	ffe8286969879f1dfb8aed75ff27733a509dbdb5e8767de0477d04bdb6779163
NA18570_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18570	h1	NA18570#1#CM087673.1:153925055-153928535	Xq28b	Fragment	q6361	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18570_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18570_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18570#1#CM087673.1:153945527-153952189 genomic_strand:-	a6240dfdae2e8cbb69bbfb2c2307b40d7acb0187465cdf62f59f728f17c5c7c6
NA18570_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18570	h2	NA18570#2#CM087691.1:153879379-153882860	Xq28b	Fragment	q6362	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18570_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18570_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18570#2#CM087691.1:153899852-153906514 genomic_strand:-	db365e8cada393cb945986b743f4c45349b8c8a9d60aabaa23ad22b08b650081
NA18608_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18608	h2	NA18608#2#JBHIJX010000048.1:100529549-100533030	Xq28b	Fragment	q6363	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18608_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18608_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18608#2#JBHIJX010000048.1:100550020-100556682 genomic_strand:-	bc592ff106131aedb6525849eaf3757f65fd68208443a7e36c564cdd81d5a06d
NA18620_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18620	h2	NA18620#2#CM089838.1:152514466-152517949	Xq28b	Fragment	q6364	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18620_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18620_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18620#2#CM089838.1:152534939-152541601 genomic_strand:-	537318c844b4d9649e48e83760edd9ae9e93102e42c95dc16752772bf8e2a6ec
NA18747_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18747	h2	NA18747#2#CM087251.1:153692624-153696106	Xq28b	Fragment	q6365	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18747_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18747_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18747#2#CM087251.1:153713096-153719758 genomic_strand:-	3b9e817b1602a19a9b50ec5d44174d894605720c44b66dc5d4b5c26855e0fab2
NA18940_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18940	h2	NA18940#2#JBKACL010000023.1:154749544-154753026	Xq28b	Fragment	q6369	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18940_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18940_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18940#2#JBKACL010000023.1:154770018-154776680 genomic_strand:-	3f6dab3a23fb2cfb7cb71214b476b821b48ce0231ba30572f8db16ff623a038d
NA18943_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18943	h2	NA18943#2#CM101700.1:152736498-152739977	Xq28b	Fragment	q6370	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18943_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18943_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18943#2#CM101700.1:152756981-152763640 genomic_strand:-	35235a36795e99955a54ab820f233433ae24fa251d11c8627efe176bd005dbfb
NA18944_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18944	h2	NA18944#2#CM101684.1:153873500-153876980	Xq28b	Fragment	q6371	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18944_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18944_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18944#2#CM101684.1:153893960-153900622 genomic_strand:-	ac0199f993a407bba4a283c177f2c5393e9c001ff9b0f83ebff3247abf14abbf
NA18945_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18945	h2	NA18945#2#CM101640.1:153682045-153685527	Xq28b	Fragment	q6372	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18945_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18945_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18945#2#CM101640.1:153702517-153709179 genomic_strand:-	2f94ada58087801a14b8edd659bc349b13b8258ac886cbb1b922e51d19f3cfca
NA18952_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18952	h2	NA18952#2#JBHIJT010000038.1:101017413-101020894	Xq28b	Fragment	q6373	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18952_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18952_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18952#2#JBHIJT010000038.1:101037884-101044547 genomic_strand:-	c1739ba038c0917a355f4a39d946448b7e3a28df5dc4e27b0608c03e112d415e
NA18959_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18959	h2	NA18959#2#CM101585.1:152884586-152888065	Xq28b	Fragment	q6374	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18959_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18959_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18959#2#CM101585.1:152905071-152911730 genomic_strand:-	c219886fa0902c58b10421499125d596fb2acb2627460eb93793590968925dc1
NA18967_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18967	h2	NA18967#2#CM101525.1:153601793-153605273	Xq28b	Fragment	q6376	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18967_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18967_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18967#2#CM101525.1:153622253-153628915 genomic_strand:-	9a23f166555a3047181f30abe12b624ec9e5141e0cb921f8ea4c67c2df588a63
NA18970_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18970	h2	NA18970#2#CM101494.1:153631395-153634875	Xq28b	Fragment	q6377	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18970_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18970_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18970#2#CM101494.1:153651855-153658517 genomic_strand:-	f58710c416a88e69a111a00164ed043464f335d7d3bb28962b2f88539fb2b157
NA18971_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18971	h2	NA18971#2#JBHDWL010000010.1:31771567-31775048	Xq28b	Fragment	q6378	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18971_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18971_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18971#2#JBHDWL010000010.1:31792038-31798700 genomic_strand:-	988c4d8ef064cecf9083e1539827c5cf04eb0d60b5323025d520768bf34fcae5
NA18974_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18974	h2	NA18974#2#CM089807.1:152746543-152750024	Xq28b	Fragment	q6379	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18974_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18974_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18974#2#CM089807.1:152767014-152773677 genomic_strand:-	89577bd8b95139636d09dd85b0b36fc12a6748edcaadb69287d2111ef56a9aca
NA18976_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18976	h1	NA18976#1#JBHIJO010000017.1:52084593-52088074	Xq28b	Fragment	q6380	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18976_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18976_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18976#1#JBHIJO010000017.1:52105064-52111726 genomic_strand:-	ebc7a8f25f7cf0d4d146dc03a808ed95c6bebaf5a8245123fc696cfbc600cebb
NA18976_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18976	h2	NA18976#2#JBHIJP010000012.1:52191645-52195126	Xq28b	Fragment	q6381	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18976_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18976_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18976#2#JBHIJP010000012.1:52212106-52218768 genomic_strand:-	dd206020972c9cdfcd00bb04ac21756fd3b5d18ac5b67873057cddfeb066dd76
NA18982_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18982	h2	NA18982#2#JBKABT010000023.1:153511798-153515279	Xq28b	Fragment	q6382	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18982_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18982_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18982#2#JBKABT010000023.1:153532273-153538935 genomic_strand:-	4b1b497576aff21518865e422dcddf3e04ec5e0b4a1aed6cab2f6c8206ab506f
NA18983_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA18983	h2	NA18983#2#JBHDWV010000007.1:81558822-81562303	Xq28b	Fragment	q6383	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA18983_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA18983_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA18983#2#JBHDWV010000007.1:81579293-81585955 genomic_strand:-	e5a7a27fd73a29b72a67f362e9eff32f13fd35b96305be50d368da2e922ea215
NA19087_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA19087	h1	NA19087#1#JBHDXP010000006.1:52029534-52033015	Xq28b	Fragment	q6386	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA19087_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA19087_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA19087#1#JBHDXP010000006.1:52050005-52056667 genomic_strand:-	e5420decb5cc03cb689145f697d261b589238549790998a31d7c5f402cc2704c
NA19087_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA19087	h2	NA19087#2#JBHDXQ010000053.1:51994139-51997620	Xq28b	Fragment	q6387	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA19087_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA19087_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA19087#2#JBHDXQ010000053.1:52014610-52021272 genomic_strand:-	983645c0166d604dc2f78e92886da6432cd6fdf509c5a669b0e09d046410ffa1
NA19159_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA19159	h2	NA19159#2#JBJXQM010000002.1:98519670-98523150	Xq28b	Fragment	q6389	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA19159_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA19159_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA19159#2#JBJXQM010000002.1:98540126-98546788 genomic_strand:-	ad27d818acc96c9733414f4e7036b5f7e510e8a50acb3b0db50b18691b1f7597
NA19682_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA19682	h2	NA19682#2#JBIRDK010000043.1:106023455-106026937	Xq28b	Fragment	q6398	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA19682_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA19682_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA19682#2#JBIRDK010000043.1:106043929-106050591 genomic_strand:-	9c576586f6ceed9b54ded6cc05063eacae75d85f80bbec770052a43a9294daa5
NA19909_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA19909	h2	NA19909#2#CM094146.1:152807697-152811176	Xq28b	Fragment	q6404	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA19909_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA19909_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA19909#2#CM094146.1:152828157-152834817 genomic_strand:-	005f2c5fdb0f197f67f18245a1929112200c2a5ace52aa67feef107d565a9da5
NA20282_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20282	h2	NA20282#2#CM094289.1:152975135-152978614	Xq28b	Fragment	q6408	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20282_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20282_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20282#2#CM094289.1:152995598-153002257 genomic_strand:-	5afab4e5df8415f2eb26bb1850358855ad9c0ad4456456cef7cc2b7f47a62e9f
NA20762_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20762	h2	NA20762#2#JBKOQX010000024.1:153141950-153145432	Xq28b	Fragment	q6411	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20762_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20762_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20762#2#JBKOQX010000024.1:153162424-153169086 genomic_strand:-	3b3d35ef0ead76a8191ed56230f4227bb6711e198d84ced91c904c15291e897e
NA20799_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20799	h2	NA20799#2#JBJKOF010000014.1:51993947-51997429	Xq28b	Fragment	q6412	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20799_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20799_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20799#2#JBJKOF010000014.1:52014420-52021082 genomic_strand:-	801ba0af94739931acd4e1ab16f368b4da88fe5db161f047e4a6640d2cc3bb9a
NA20806_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20806	h2	NA20806#2#JBKOQV010000002.1:153539073-153542555	Xq28b	Fragment	q6413	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20806_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20806_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20806#2#JBKOQV010000002.1:153559547-153566209 genomic_strand:-	af9b610b586f7fdb7c287f25f3164f41188e3dd5e23861802f00d7a919d019c6
NA20809_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20809	h2	NA20809#2#JBIREA010000009.1:82788316-82791798	Xq28b	Fragment	q6414	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20809_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20809_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20809#2#JBIREA010000009.1:82808790-82815452 genomic_strand:-	291926a4f7379516bc1a3800674c8e5d6c8ae087f19c2fdaa15993d50f7da055
NA20827_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20827	h2	NA20827#2#CM102581.1:152685706-152689184	Xq28b	Fragment	q6415	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20827_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20827_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20827#2#CM102581.1:152706185-152712844 genomic_strand:-	f931a1baf9a164273c47c5e5d2a57b2fae4dd71e466de2bd70522b64d31dfcb8
NA20850_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA20850	h2	NA20850#2#JBIRDW010000004.1:93338727-93342209	Xq28b	Fragment	q6416	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA20850_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA20850_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA20850#2#JBIRDW010000004.1:93359201-93365863 genomic_strand:-	1bc6c24154a820d03f3daac065caf422947e744174673dc80b650c9e61b3e3d4
NA21106_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	NA21106	h1	NA21106#1#CM089566.1:154005149-154008630	Xq28b	Fragment	q6420	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA21106_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	NA21106_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:NA21106#1#CM089566.1:154025620-154032282 genomic_strand:-	24d9b27364b2e72eb416373d101ff6ee313b4878ced61c40da4d3dde0f625ba1
NA21110_hap1_hprc_r2_v1.0.1_HML-2_Xq28b_alt1	HML-2_Xq28b	HML-2_Xq28b	NA21110	h1	NA21110#1#CM089677.1:153645018-153648499	Xq28b	Fragment	q6421	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/NA21110_hap1_hprc_r2_v1.0.1_HML-2_Xq28b_alt1.fa	NA21110_hap1_hprc_r2_v1.0.1_HML-2_Xq28b_alt1 assembly_coords:NA21110#1#CM089677.1:153665491-153672153 genomic_strand:-	3edbdcea25bf009aae6e9eb520f6fead90d38cbbfee4431ceff7fd1bf61e0490
