region	locus	original_locus	alignment_record	ID_Full	Source_Identifier	sample	haplotype	newly_admitted	sequence_sha256
pro	1p36.21a	1p36.21a	HG03520_h1	HG03520_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03520#1#haplotype1-0000021#0:129766769-129802578	HG03520	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03520_h1	HG03520_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03520#1#haplotype1-0000021#0:129766769-129802578	HG03520	h1	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03520_h2	HG03520_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03520#2#haplotype2-0000162#0:12364696-12400492	HG03520	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03520_h2	HG03520_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03520#2#haplotype2-0000162#0:12364696-12400492	HG03520	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03520_h2	HG03520_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03520#2#haplotype2-0000162#0:12364696-12400492	HG03520	h2	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03579_pat	HG03579_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03579#1#CM088940.1:12429092-12435695	HG03579	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03579_pat	HG03579_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03579#1#CM088940.1:12429092-12435695	HG03579	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03579_pat	HG03579_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03579#1#CM088940.1:12429092-12435695	HG03579	pat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03669_mat	HG03669_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#2#CM086742.1:12353697-12360300	HG03669	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03669_mat	HG03669_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#2#CM086742.1:12353697-12360300	HG03669	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03669_mat	HG03669_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#2#CM086742.1:12353697-12360300	HG03669	mat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG03669_pat	HG03669_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#1#CM086729.1:12413184-12419787	HG03669	pat	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG03669_pat	HG03669_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#1#CM086729.1:12413184-12419787	HG03669	pat	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG03669_pat	HG03669_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03669#1#CM086729.1:12413184-12419787	HG03669	pat	0	dc3b779d8cc57bd39d55b15d6d6042ddda845f22a2ee935d2b531478a07177a8
gag	1p36.21a	1p36.21a	HG03683_h1	HG03683_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#1#haplotype1-0000010#0:12415985-12451790	HG03683	h1	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03683_h1	HG03683_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#1#haplotype1-0000010#0:12415985-12451790	HG03683	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03683_h1	HG03683_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#1#haplotype1-0000010#0:12415985-12451790	HG03683	h1	0	f5e4fdd33d1072bf131a1c9d936dedd5bef13328796d9112576903393502deff
gag	1p36.21a	1p36.21a	HG03683_h2	HG03683_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#2#haplotype2-0000062#0:12323448-12359250	HG03683	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03683_h2	HG03683_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#2#haplotype2-0000062#0:12323448-12359250	HG03683	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03683_h2	HG03683_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03683#2#haplotype2-0000062#0:12323448-12359250	HG03683	h2	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03688_mat	HG03688_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#2#CM086813.1:12550267-12556870	HG03688	mat	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG03688_mat	HG03688_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#2#CM086813.1:12550267-12556870	HG03688	mat	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG03688_mat	HG03688_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#2#CM086813.1:12550267-12556870	HG03688	mat	0	7cde15ef3b91c286f9e12bd0e717bab244ac3a1ba425944eebe194d325a7a345
gag	1p36.21a	1p36.21a	HG03688_pat	HG03688_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#1#CM086800.1:12418769-12425372	HG03688	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03688_pat	HG03688_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#1#CM086800.1:12418769-12425372	HG03688	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03688_pat	HG03688_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03688#1#CM086800.1:12418769-12425372	HG03688	pat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03710_mat	HG03710_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#2#CM086879.1:12494966-12501569	HG03710	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03710_mat	HG03710_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#2#CM086879.1:12494966-12501569	HG03710	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03710_mat	HG03710_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#2#CM086879.1:12494966-12501569	HG03710	mat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03710_pat	HG03710_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#1#CM086866.1:12278442-12285045	HG03710	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03710_pat	HG03710_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#1#CM086866.1:12278442-12285045	HG03710	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03710_pat	HG03710_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03710#1#CM086866.1:12278442-12285045	HG03710	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG03732_h2	HG03732_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03732#2#haplotype2-0000073#0:12498427-12534220	HG03732	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03732_h2	HG03732_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03732#2#haplotype2-0000073#0:12498427-12534220	HG03732	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03732_h2	HG03732_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03732#2#haplotype2-0000073#0:12498427-12534220	HG03732	h2	0	a7399600b802db5e801b95349376cf3870c76b6ea27bf75684bbfe1a09f2cba8
gag	1p36.21a	1p36.21a	HG03784_hap1	HG03784_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03784#1#CM094171.1:12383604-12390207	HG03784	h1	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG03784_hap1	HG03784_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03784#1#CM094171.1:12383604-12390207	HG03784	h1	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG03784_hap1	HG03784_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03784#1#CM094171.1:12383604-12390207	HG03784	h1	0	dc3b779d8cc57bd39d55b15d6d6042ddda845f22a2ee935d2b531478a07177a8
gag	1p36.21a	1p36.21a	HG03807_h1	HG03807_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#1#haplotype1-0000016#0:12373463-12409261	HG03807	h1	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03807_h1	HG03807_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#1#haplotype1-0000016#0:12373463-12409261	HG03807	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03807_h1	HG03807_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#1#haplotype1-0000016#0:12373463-12409261	HG03807	h1	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG03807_h2	HG03807_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#2#haplotype2-0000089#0:12495442-12531266	HG03807	h2	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG03807_h2	HG03807_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#2#haplotype2-0000089#0:12495442-12531266	HG03807	h2	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG03807_h2	HG03807_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG03807#2#haplotype2-0000089#0:12495442-12531266	HG03807	h2	0	7cde15ef3b91c286f9e12bd0e717bab244ac3a1ba425944eebe194d325a7a345
gag	1p36.21a	1p36.21a	HG03831_pat	HG03831_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03831#1#CM086523.1:12491491-12498094	HG03831	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03831_pat	HG03831_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03831#1#CM086523.1:12491491-12498094	HG03831	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03831_pat	HG03831_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03831#1#CM086523.1:12491491-12498094	HG03831	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG03834_mat	HG03834_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#2#CM085809.1:12459885-12466488	HG03834	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03834_mat	HG03834_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#2#CM085809.1:12459885-12466488	HG03834	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03834_mat	HG03834_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#2#CM085809.1:12459885-12466488	HG03834	mat	0	276ab78ef77c3cf8f25c0aa7b78ec1d635a85d35436f59f281d2b622be0d7c6b
gag	1p36.21a	1p36.21a	HG03834_pat	HG03834_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#1#CM085793.1:12391271-12397874	HG03834	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03834_pat	HG03834_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#1#CM085793.1:12391271-12397874	HG03834	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03834_pat	HG03834_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03834#1#CM085793.1:12391271-12397874	HG03834	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG03874_hap1	HG03874_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#1#CM089427.1:12500146-12506749	HG03874	h1	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03874_hap1	HG03874_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#1#CM089427.1:12500146-12506749	HG03874	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03874_hap1	HG03874_hap1_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#1#CM089427.1:12500146-12506749	HG03874	h1	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG03874_hap2	HG03874_hap2_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#2#CM089470.1:12251285-12257888	HG03874	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG03874_hap2	HG03874_hap2_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#2#CM089470.1:12251285-12257888	HG03874	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG03874_hap2	HG03874_hap2_hprc_r2_v1.0.1_HML-2_1p36.21a	HG03874#2#CM089470.1:12251285-12257888	HG03874	h2	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04036_h1	HG04036_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#1#haplotype1-0000037#0:11749963-11785773	HG04036	h1	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04036_h1	HG04036_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#1#haplotype1-0000037#0:11749963-11785773	HG04036	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04036_h1	HG04036_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#1#haplotype1-0000037#0:11749963-11785773	HG04036	h1	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04036_h2	HG04036_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#2#haplotype2-0000083#0:230788054-230823864	HG04036	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04036_h2	HG04036_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#2#haplotype2-0000083#0:230788054-230823864	HG04036	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04036_h2	HG04036_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04036#2#haplotype2-0000083#0:230788054-230823864	HG04036	h2	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04115_mat	HG04115_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04115#2#CM086763.1:12434998-12441601	HG04115	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04115_mat	HG04115_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04115#2#CM086763.1:12434998-12441601	HG04115	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04115_mat	HG04115_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04115#2#CM086763.1:12434998-12441601	HG04115	mat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04157_mat	HG04157_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#2#CM088436.1:12417035-12423638	HG04157	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04157_mat	HG04157_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#2#CM088436.1:12417035-12423638	HG04157	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04157_mat	HG04157_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#2#CM088436.1:12417035-12423638	HG04157	mat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG04157_pat	HG04157_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#1#CM088412.1:12599986-12606589	HG04157	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04157_pat	HG04157_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#1#CM088412.1:12599986-12606589	HG04157	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04157_pat	HG04157_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04157#1#CM088412.1:12599986-12606589	HG04157	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG04160_mat	HG04160_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#2#CM088445.1:12541403-12548006	HG04160	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04160_mat	HG04160_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#2#CM088445.1:12541403-12548006	HG04160	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04160_mat	HG04160_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#2#CM088445.1:12541403-12548006	HG04160	mat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04160_pat	HG04160_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#1#CM088423.1:12430933-12437536	HG04160	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04160_pat	HG04160_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#1#CM088423.1:12430933-12437536	HG04160	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04160_pat	HG04160_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04160#1#CM088423.1:12430933-12437536	HG04160	pat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04184_mat	HG04184_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#2#CM086468.1:12457901-12464504	HG04184	mat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04184_mat	HG04184_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#2#CM086468.1:12457901-12464504	HG04184	mat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04184_mat	HG04184_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#2#CM086468.1:12457901-12464504	HG04184	mat	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04184_pat	HG04184_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#1#CM086456.1:12239214-12245817	HG04184	pat	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG04184_pat	HG04184_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#1#CM086456.1:12239214-12245817	HG04184	pat	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG04184_pat	HG04184_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04184#1#CM086456.1:12239214-12245817	HG04184	pat	0	7cde15ef3b91c286f9e12bd0e717bab244ac3a1ba425944eebe194d325a7a345
gag	1p36.21a	1p36.21a	HG04187_pat	HG04187_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04187#1#CM099739.1:12448166-12454769	HG04187	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04187_pat	HG04187_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04187#1#CM099739.1:12448166-12454769	HG04187	pat	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04187_pat	HG04187_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04187#1#CM099739.1:12448166-12454769	HG04187	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG04199_mat	HG04199_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#2#CM086789.1:12477405-12484008	HG04199	mat	0	6d9f006414ed9f7ed75785bdff34ebe1f298bcae3790a4e6e8b069b5cc384805
pro	1p36.21a	1p36.21a	HG04199_mat	HG04199_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#2#CM086789.1:12477405-12484008	HG04199	mat	0	422bfa63e644f52a2a2d338b7d028ad16394efe98ed2bf5a0e1886a5e2408ff9
pol	1p36.21a	1p36.21a	HG04199_mat	HG04199_mat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#2#CM086789.1:12477405-12484008	HG04199	mat	0	dc3b779d8cc57bd39d55b15d6d6042ddda845f22a2ee935d2b531478a07177a8
gag	1p36.21a	1p36.21a	HG04199_pat	HG04199_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#1#CM086775.1:12279895-12286498	HG04199	pat	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04199_pat	HG04199_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#1#CM086775.1:12279895-12286498	HG04199	pat	0	f96b9aa1338e2ad3b4e01b5f9cb5e9f552839781d680616ff15d974d90907bd0
pol	1p36.21a	1p36.21a	HG04199_pat	HG04199_pat_hprc_r2_v1.0.1_HML-2_1p36.21a	HG04199#1#CM086775.1:12279895-12286498	HG04199	pat	0	5475359ef3c97d9f1f30d3be64302df13a6baeb52f7cc7827bcce9db1e0c7a1f
gag	1p36.21a	1p36.21a	HG04217_h1	HG04217_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#1#haplotype1-0000017#0:12432439-12468246	HG04217	h1	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04217_h1	HG04217_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#1#haplotype1-0000017#0:12432439-12468246	HG04217	h1	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
pol	1p36.21a	1p36.21a	HG04217_h1	HG04217_h1_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#1#haplotype1-0000017#0:12432439-12468246	HG04217	h1	0	28bef8247d9adc786c215515ee69f6a7b4f0f0ca1afcc5a4e54671bd4f154167
gag	1p36.21a	1p36.21a	HG04217_h2	HG04217_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#2#haplotype2-0000060#0:232069006-232104803	HG04217	h2	0	b9018d21966db9bdac623b03651550292fd7f8b8868468830d65ad79993aed34
pro	1p36.21a	1p36.21a	HG04217_h2	HG04217_h2_HML-2_1p36.21a_graph_hgsvc3-2024-02-23-mc-chm13	HG04217#2#haplotype2-0000060#0:232069006-232104803	HG04217	h2	0	3c351b4b8e7473035dc9cf8d50fa0be23f54e4b5a1af8c90284b891231f10dfd
