alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
5p12_carrier_kcon.aln.fa	HG02165_hap1	5p12	5p12	HG02165	h1	0	1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02165#1#CM087443.1:46212720-46223368	unique_original_catalog_slot	0	0	8719	af024c82ca1e581f53f4e6a42f10964b63e2e9fe62c2d6cba6ef958f81d963e3
5p12_carrier_kcon.aln.fa	HG02165_hap2	5p12	5p12	HG02165	h2	0	1	HG02165_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02165#2#CM087459.1:46236853-46247502	unique_original_catalog_slot	0	0	8719	e8e8ce2f5ca4244220b3b784f5bafb27779e1a042a93d113ca855cf5bf726d03
5p12_carrier_kcon.aln.fa	HG02178_hap1	5p12	5p12	HG02178	h1	0	1	HG02178_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02178#1#CM089924.1:46322676-46333325	unique_original_catalog_slot	0	0	8719	1354958a66a997b934be277e545635fde67c2b77aa6f69713cd67d0a083c4586
5p12_carrier_kcon.aln.fa	HG02178_hap2	5p12	5p12	HG02178	h2	0	1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02178#2#CM089937.1:46265498-46276147	unique_original_catalog_slot	0	0	8719	ed52a7da575ddcb03df86837b45bb6d60c1eea0eef9b8c554cfc62c07321b3d9
5p12_carrier_kcon.aln.fa	HG02257_mat	5p12	5p12	HG02257	mat	0	1	HG02257_mat_hprc_r2_v1.1.0_HML-2_5p12	HG02257#2#CM089259.1:46571001-46581649	unique_original_catalog_slot	0	0	8719	6b0174cb324ea20be023259e04a01413e1dd40d9fc36cc0c82038ede8056d52c
5p12_carrier_kcon.aln.fa	HG02257_pat	5p12	5p12	HG02257	pat	0	1	HG02257_pat_hprc_r2_v1.1.0_HML-2_5p12	HG02257#1#CM089220.1:46308685-46319333	unique_original_catalog_slot	0	0	8719	003bf802556fb71a6e850d2b0857b788e127fdfde75752eaf4a030d9dfcf27f9
5p12_carrier_kcon.aln.fa	HG02258_mat	5p12	5p12	HG02258	mat	0	1	HG02258_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02258#2#CM085836.1:46250170-46260818	unique_original_catalog_slot	0	0	8719	6b0174cb324ea20be023259e04a01413e1dd40d9fc36cc0c82038ede8056d52c
5p12_carrier_kcon.aln.fa	HG02258_pat	5p12	5p12	HG02258	pat	0	1	HG02258_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02258#1#CM085825.1:46552218-46562866	unique_original_catalog_slot	0	0	8719	e8915d036beadb51fb81bc156a3f97ee23d2e42a1beae793525435c4bfb8e564
5p12_carrier_kcon.aln.fa	HG02280_mat	5p12	5p12	HG02280	mat	0	1	HG02280_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02280#2#CM086281.1:46257383-46268031	unique_original_catalog_slot	0	0	8719	f87568dd4425e1406bcb37892b7907118ea36c151159749233d6b4752bbba118
5p12_carrier_kcon.aln.fa	HG02280_pat	5p12	5p12	HG02280	pat	0	1	HG02280_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02280#1#CM086290.1:46525043-46535691	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02282_h1	5p12	5p12	HG02282	h1	0	1	HG02282_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02282#1#haplotype1-0000012#0:137008484-137048403	unique_original_catalog_slot	0	0	8719	2a66f00b1f5b76beb67ea296094a7c84823a66c857548f73aa36f67105536423
5p12_carrier_kcon.aln.fa	HG02282_h2	5p12	5p12	HG02282	h2	0	1	HG02282_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02282#2#haplotype2-0000138#0:46581749-46621664	unique_original_catalog_slot	0	0	8719	ef0bf3b31dc69276ec2e0628e9702b532c386e9c5cee310ebee957481598f69f
5p12_carrier_kcon.aln.fa	HG02293_mat	5p12	5p12	HG02293	mat	0	1	HG02293_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02293#2#CM086236.1:46070098-46080747	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02293_pat	5p12	5p12	HG02293	pat	0	1	HG02293_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02293#1#CM086248.1:46246902-46257550	unique_original_catalog_slot	0	0	8719	d5878268fe6ca82cd622165c2b88bde6ae70894d1f84052b67ca09b74c4efc43
5p12_carrier_kcon.aln.fa	HG02300_mat	5p12	5p12	HG02300	mat	0	1	HG02300_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02300#2#CM086446.1:46149026-46159675	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02300_pat	5p12	5p12	HG02300	pat	0	1	HG02300_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02300#1#CM086435.1:46153570-46164219	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02391_hap1	5p12	5p12	HG02391	h1	0	1	HG02391_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02391#1#CM087583.1:46203928-46214576	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02391_hap2	5p12	5p12	HG02391	h2	0	1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02391#2#CM087612.1:46439041-46449690	unique_original_catalog_slot	0	0	8719	47aff386fb00f3288186b13ef686f3e44dc0067b63f9885f3cb44325f420d4ef
5p12_carrier_kcon.aln.fa	HG02392_hap1	5p12	5p12	HG02392	h1	0	1	HG02392_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02392#1#CM099881.1:46372359-46383008	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02392_hap2	5p12	5p12	HG02392	h2	0	1	HG02392_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02392#2#CM099891.1:46344574-46355223	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02451_mat	5p12	5p12	HG02451	mat	0	1	HG02451_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02451#2#CM086225.1:46577795-46588440	unique_original_catalog_slot	0	0	8716	0ff2f584df0ca22e55858c4b8e22fb40d8308b0676b551e172cd9a5931a26cf1
5p12_carrier_kcon.aln.fa	HG02451_pat	5p12	5p12	HG02451	pat	0	1	HG02451_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02451#1#CM086201.1:46623901-46634549	unique_original_catalog_slot	0	0	8719	f740cf1ac1f949411211b1eb58395ecda1091014df21aa4bf93ea9765f5e1d1e
5p12_carrier_kcon.aln.fa	HG02486_mat	5p12	5p12	HG02486	mat	0	1	HG02486_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02486#2#CM088218.1:46337073-46347721	unique_original_catalog_slot	0	0	8719	ef0bf3b31dc69276ec2e0628e9702b532c386e9c5cee310ebee957481598f69f
5p12_carrier_kcon.aln.fa	HG02486_pat	5p12	5p12	HG02486	pat	0	1	HG02486_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02486#1#CM088194.1:46635255-46645903	unique_original_catalog_slot	0	0	8719	6b0174cb324ea20be023259e04a01413e1dd40d9fc36cc0c82038ede8056d52c
5p12_carrier_kcon.aln.fa	HG02492_h1	5p12	5p12	HG02492	h1	0	1	HG02492_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02492#1#haplotype1-0000027#0:137242450-137282369	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02492_h2	5p12	5p12	HG02492	h2	0	1	HG02492_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02492#2#haplotype2-0000116#0:136909774-136949693	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02514_mat	5p12	5p12	HG02514	mat	0	1	HG02514_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02514#2#CM098747.1:46114161-46124810	unique_original_catalog_slot	0	0	8719	1354958a66a997b934be277e545635fde67c2b77aa6f69713cd67d0a083c4586
5p12_carrier_kcon.aln.fa	HG02514_pat	5p12	5p12	HG02514	pat	0	1	HG02514_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02514#1#CM098731.1:46399125-46409774	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02523_mat	5p12	5p12	HG02523	mat	0	1	HG02523_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02523#2#CM086937.1:46248341-46258989	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02554_h1	5p12	5p12	HG02554	h1	0	1	HG02554_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02554#1#haplotype1-0000011#0:136308472-136348388	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02554_h2	5p12	5p12	HG02554	h2	0	1	HG02554_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02554#2#haplotype2-0000163#0:46347440-46387355	unique_original_catalog_slot	0	0	8719	1a5a3c2582ec4610756452932f449f840a0787ca2f230551f7d51cd2edd7dfbf
5p12_carrier_kcon.aln.fa	HG02559_mat	5p12	5p12	HG02559	mat	0	1	HG02559_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02559#2#CM088247.1:46387650-46398298	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02572_mat	5p12	5p12	HG02572	mat	0	1	HG02572_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02572#2#CM088172.1:46436434-46447083	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02572_pat	5p12	5p12	HG02572	pat	0	1	HG02572_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02572#1#CM088154.1:46398447-46409096	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02583_hap1	5p12	5p12	HG02583	h1	0	1	HG02583_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02583#1#CM089489.1:46436728-46447376	unique_original_catalog_slot	0	0	8719	0a8475cf057fa2daf512600055da246ff801ed277d9592447113330b8c768897
5p12_carrier_kcon.aln.fa	HG02583_hap2	5p12	5p12	HG02583	h2	0	1	HG02583_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02583#2#CM089516.1:46375899-46386547	unique_original_catalog_slot	0	0	8719	46a96a0df97c409bb304e270e7b39dac6428d65d3b8824a4dc44c4b2dcebe5a2
5p12_carrier_kcon.aln.fa	HG02587_h1	5p12	5p12	HG02587	h1	0	1	HG02587_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02587#1#haplotype1-0000007#0:46366805-46406724	unique_original_catalog_slot	0	0	8719	96546dca1408e45e21607485bb16eb3e4bbe2cedad281839aa8791c37ac1ca4b
5p12_carrier_kcon.aln.fa	HG02587_h2	5p12	5p12	HG02587	h2	0	1	HG02587_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02587#2#haplotype2-0000050#0:46539963-46579882	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02602_mat	5p12	5p12	HG02602	mat	0	1	HG02602_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02602#2#CM099700.1:46682504-46693076	unique_original_catalog_slot	0	0	8643	6040245795a1efe97f55403c3c800c2aeee95474fefbbecdd057e08a04d179ec
5p12_carrier_kcon.aln.fa	HG02602_pat	5p12	5p12	HG02602	pat	0	1	HG02602_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02602#1#CM099686.1:46320171-46330820	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG02615_mat	5p12	5p12	HG02615	mat	0	1	HG02615_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02615#2#CM086693.1:46403724-46414373	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02622_mat	5p12	5p12	HG02622	mat	0	1	HG02622_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02622#2#CM088098.1:46531025-46541673	unique_original_catalog_slot	0	0	8719	e641de61f85606bd04199bbd2d69d3ec1bfb0c72cc30e4c28d912b024a134809
5p12_carrier_kcon.aln.fa	HG02622_pat	5p12	5p12	HG02622	pat	0	1	HG02622_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02622#1#CM088074.1:46386606-46397255	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02630_mat	5p12	5p12	HG02630	mat	0	1	HG02630_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02630#2#CM091739.1:46483972-46494621	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02630_pat	5p12	5p12	HG02630	pat	0	1	HG02630_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02630#1#CM091808.1:46352909-46363558	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02647_mat	5p12	5p12	HG02647	mat	0	1	HG02647_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02647#2#CM086573.1:46330402-46341050	unique_original_catalog_slot	0	0	8719	b1b88d27b87fbd755a3026d20896ccb13f0d204900b3db2ac7456268d35e178c
5p12_carrier_kcon.aln.fa	HG02647_pat	5p12	5p12	HG02647	pat	0	1	HG02647_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02647#1#CM086558.1:46411924-46422569	unique_original_catalog_slot	0	0	8716	5472ead6ccb39490b6f8e77eee7f4a12dc655a202e3afcd46e233e88eb3abf4b
5p12_carrier_kcon.aln.fa	HG02666_h1	5p12	5p12	HG02666	h1	0	1	HG02666_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02666#1#haplotype1-0000012#0:135209678-135249592	unique_original_catalog_slot	0	0	8719	f740cf1ac1f949411211b1eb58395ecda1091014df21aa4bf93ea9765f5e1d1e
5p12_carrier_kcon.aln.fa	HG02666_h2	5p12	5p12	HG02666	h2	0	1	HG02666_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02666#2#haplotype2-0000067#0:135815409-135855328	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02668_mat	5p12	5p12	HG02668	mat	0	1	HG02668_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02668#2#CM088896.1:46176142-46186791	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02698_pat	5p12	5p12	HG02698	pat	0	1	HG02698_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02698#1#CM086824.1:46499701-46510350	unique_original_catalog_slot	0	0	8719	3476c860596a6e4557475ad4ef3101cc92d5b6e985f9a5c43c11d1cc42f8ea15
5p12_carrier_kcon.aln.fa	HG02717_mat	5p12	5p12	HG02717	mat	0	1	HG02717_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02717#2#CM088971.1:46551411-46562059	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02717_pat	5p12	5p12	HG02717	pat	0	1	HG02717_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02717#1#CM088958.1:46511932-46522581	unique_original_catalog_slot	0	0	8719	7bbc3b99623a382976eb5636f3484ab207eb113fa0ba280f11682902a6cabcc9
5p12_carrier_kcon.aln.fa	HG02723_mat	5p12	5p12	HG02723	mat	0	1	HG02723_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02723#2#CM092012.1:46620023-46630672	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02723_pat	5p12	5p12	HG02723	pat	0	1	HG02723_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02723#1#CM092030.1:46524678-46535327	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02735_mat	5p12	5p12	HG02735	mat	0	1	HG02735_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02735#2#CM089343.1:46275742-46286391	unique_original_catalog_slot	0	0	8719	a26af614df53067641f69fe37b444e5b29231f8f84fdff11cbc3c75807ccc69a
5p12_carrier_kcon.aln.fa	HG02735_pat	5p12	5p12	HG02735	pat	0	1	HG02735_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02735#1#CM089330.1:46333990-46344639	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02738_mat	5p12	5p12	HG02738	mat	0	1	HG02738_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02738#2#CM099932.1:46355503-46366152	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02738_pat	5p12	5p12	HG02738	pat	0	1	HG02738_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02738#1#CM099920.1:46280033-46290681	unique_original_catalog_slot	0	0	8719	afef0d5e3b376c70fea61680a5eb40559cbdcbd947d37e43cd50ca55c00cde82
5p12_carrier_kcon.aln.fa	HG02769_h1	5p12	5p12	HG02769	h1	0	1	HG02769_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02769#1#haplotype1-0000032#0:2399006-2438921	unique_original_catalog_slot	0	0	8719	88ead107db8a27cbdedf33aa0bf2780d30cad19adba1469081c96d87ad67b24c
5p12_carrier_kcon.aln.fa	HG02769_h2	5p12	5p12	HG02769	h2	0	1	HG02769_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02769#2#haplotype2-0000197#0:26840471-26880390	unique_original_catalog_slot	0	0	8719	2f360d31d68a00345a6ba9a9120a2397da4c95068a0990a271a20f8650f0ed55
5p12_carrier_kcon.aln.fa	HG02809_mat	5p12	5p12	HG02809	mat	0	1	HG02809_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02809#2#CM088362.1:46444250-46454898	unique_original_catalog_slot	0	0	8719	1a5a3c2582ec4610756452932f449f840a0787ca2f230551f7d51cd2edd7dfbf
5p12_carrier_kcon.aln.fa	HG02809_pat	5p12	5p12	HG02809	pat	0	1	HG02809_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02809#1#CM088344.1:46456229-46466878	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02841_mat	5p12	5p12	HG02841	mat	0	1	HG02841_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02841#2#CM098671.1:46266130-46276778	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02841_pat	5p12	5p12	HG02841	pat	0	1	HG02841_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02841#1#CM098702.1:46365177-46375825	unique_original_catalog_slot	0	0	8719	3268ba02dfe31e57ac90352298edc90a001da8d077e70be98bfb42215041e039
5p12_carrier_kcon.aln.fa	HG02886_mat	5p12	5p12	HG02886	mat	0	1	HG02886_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02886#2#CM088126.1:46617797-46628445	unique_original_catalog_slot	0	0	8719	ef0bf3b31dc69276ec2e0628e9702b532c386e9c5cee310ebee957481598f69f
5p12_carrier_kcon.aln.fa	HG02886_pat	5p12	5p12	HG02886	pat	0	1	HG02886_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02886#1#CM088085.1:46716312-46726960	unique_original_catalog_slot	0	0	8719	9e6c2f4745bbaac9e051b7613b6d19b9cc44d1961f9730bc5725140e7dc84602
5p12_carrier_kcon.aln.fa	HG02922_hap1	5p12	5p12	HG02922	h1	0	1	HG02922_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02922#1#CM086998.1:46421468-46432113	unique_original_catalog_slot	0	0	8716	8463ff5379c5691536c42b534d645f3a9b0d5abd6094ee29f3e87fb4512d052f
5p12_carrier_kcon.aln.fa	HG02922_hap2	5p12	5p12	HG02922	h2	0	1	HG02922_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02922#2#CM087012.1:46297016-46307664	unique_original_catalog_slot	0	0	8719	003bf802556fb71a6e850d2b0857b788e127fdfde75752eaf4a030d9dfcf27f9
5p12_carrier_kcon.aln.fa	HG02953_h1	5p12	5p12	HG02953	h1	0	1	HG02953_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02953#1#haplotype1-0000009#0:136550615-136590534	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02953_h2	5p12	5p12	HG02953	h2	0	1	HG02953_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG02953#2#haplotype2-0000152#0:46411055-46450973	unique_original_catalog_slot	0	0	8719	003bf802556fb71a6e850d2b0857b788e127fdfde75752eaf4a030d9dfcf27f9
5p12_carrier_kcon.aln.fa	HG02965_hap1	5p12	5p12	HG02965	h1	0	1	HG02965_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02965#1#CM087345.1:46456627-46467276	unique_original_catalog_slot	0	0	8719	2a0dace7f43222374b991f29c748ec451f817126080e1c52689c43951cb665fd
5p12_carrier_kcon.aln.fa	HG02965_hap2	5p12	5p12	HG02965	h2	0	1	HG02965_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02965#2#CM087388.1:46565412-46576060	unique_original_catalog_slot	0	0	8719	f740cf1ac1f949411211b1eb58395ecda1091014df21aa4bf93ea9765f5e1d1e
5p12_carrier_kcon.aln.fa	HG02976_hap1	5p12	5p12	HG02976	h1	0	1	HG02976_hap1_hprc_r2_v1.0.1_HML-2_5p12	HG02976#1#CM087099.1:46292259-46302907	unique_original_catalog_slot	0	0	8719	88ead107db8a27cbdedf33aa0bf2780d30cad19adba1469081c96d87ad67b24c
5p12_carrier_kcon.aln.fa	HG02976_hap2	5p12	5p12	HG02976	h2	0	1	HG02976_hap2_hprc_r2_v1.0.1_HML-2_5p12	HG02976#2#CM087124.1:46241206-46251854	unique_original_catalog_slot	0	0	8719	ee5cde2330dbeafb72491104550872ee05b09e943da2c601ace292c8a7e492dc
5p12_carrier_kcon.aln.fa	HG02984_mat	5p12	5p12	HG02984	mat	0	1	HG02984_mat_hprc_r2_v1.0.1_HML-2_5p12	HG02984#2#CM098804.1:46203729-46214374	unique_original_catalog_slot	0	0	8716	5472ead6ccb39490b6f8e77eee7f4a12dc655a202e3afcd46e233e88eb3abf4b
5p12_carrier_kcon.aln.fa	HG02984_pat	5p12	5p12	HG02984	pat	0	1	HG02984_pat_hprc_r2_v1.0.1_HML-2_5p12	HG02984#1#CM098790.1:46242283-46252931	unique_original_catalog_slot	0	0	8719	88ead107db8a27cbdedf33aa0bf2780d30cad19adba1469081c96d87ad67b24c
5p12_carrier_kcon.aln.fa	HG03009_h1	5p12	5p12	HG03009	h1	0	1	HG03009_h1_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG03009#1#haplotype1-0000027#0:46221580-46261498	unique_original_catalog_slot	0	0	8719	ed0f6e458be4e9fe7577cece0e9da477abd9bac539020c4281d76d871f5e3abf
5p12_carrier_kcon.aln.fa	HG03009_h2	5p12	5p12	HG03009	h2	0	1	HG03009_h2_HML-2_5p12_graph_hgsvc3-2024-02-23-mc-chm13	HG03009#2#haplotype2-0000073#0:46429018-46468937	unique_original_catalog_slot	0	0	8719	3f64d98099d906405eefe8a2db586b713853d65c32875fadaed1416ddeec85a6
5p12_carrier_kcon.aln.fa	HG03017_mat	5p12	5p12	HG03017	mat	0	1	HG03017_mat_hprc_r2_v1.0.1_HML-2_5p12	HG03017#2#CM088927.1:46248949-46259597	unique_original_catalog_slot	0	0	8719	d5878268fe6ca82cd622165c2b88bde6ae70894d1f84052b67ca09b74c4efc43
5p12_carrier_kcon.aln.fa	HG03017_pat	5p12	5p12	HG03017	pat	0	1	HG03017_pat_hprc_r2_v1.0.1_HML-2_5p12	HG03017#1#CM088911.1:46603850-46614498	unique_original_catalog_slot	0	0	8719	d5878268fe6ca82cd622165c2b88bde6ae70894d1f84052b67ca09b74c4efc43
5p12_carrier_kcon.aln.fa	HG03041_mat	5p12	5p12	HG03041	mat	0	1	HG03041_mat_hprc_r2_v1.0.1_HML-2_5p12	HG03041#2#CM088731.1:46341742-46352387	unique_original_catalog_slot	0	0	8716	05571e28267554c8c2613807312db9389844ff190690eb87d91c44504e268e21
5p12_carrier_kcon.aln.fa	HG03041_pat	5p12	5p12	HG03041	pat	0	1	HG03041_pat_hprc_r2_v1.0.1_HML-2_5p12	HG03041#1#CM088714.1:46590065-46600713	unique_original_catalog_slot	0	0	8719	9a96db201da975e6ae80ca7c0249368468f4740c479d39b7c43bafe1dfe94dad
5p12_carrier_kcon.aln.fa	HG03050_mat	5p12	5p12	HG03050	mat	0	1	HG03050_mat_hprc_r2_v1.0.1_HML-2_5p12	HG03050#2#CM098776.1:46396766-46407414	unique_original_catalog_slot	0	0	8719	1ee7772ce670cabac6e4af11e3cf1bbfae9253375ba95bd49fd9f378591f121b
5p12_carrier_kcon.aln.fa	HG03050_pat	5p12	5p12	HG03050	pat	0	1	HG03050_pat_hprc_r2_v1.0.1_HML-2_5p12	HG03050#1#CM098762.1:46278225-46288873	unique_original_catalog_slot	0	0	8719	be8ecc517d2bd1c086981e71bfd6613f1dfb84487da7b3d24a3c17ba8af5918e
