locus	array	sample	haplotype	copy_count	region	complete_called_bases	segregating_substitution_sites	pair_comparisons	mean_pairwise_differences	mean_p_distance	min_pairwise_differences	max_pairwise_differences	any_indel
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	5p_LTR	961	3	3	2.0	0.0020811654526534857	0	3	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	3p_LTR	962	6	3	4.0	0.004158004158004158	0	6	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	gag	2001	4	3	2.6666666666666665	0.0013326669998334165	0	4	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	pro	1004	5	3	3.3333333333333335	0.00331972276730557	1	5	1
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	pol	2871	2	3	1.3333333333333333	0.0004644142575177058	0	2	0
7p22.1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21110	h2	3	env	2100	0	3	0.0	0.0	0	0	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	whole_unit	9459	19	1	19.0	0.002008668992493921	19	19	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	internal	7536	12	1	12.0	0.0015923566878980893	12	12	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	gag	2001	5	1	5.0	0.0024987506246876563	5	5	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	pro	1005	4	1	4.0	0.003980099502487562	4	4	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	pol	2871	4	1	4.0	0.0013932427725531174	4	4	0
7p22.1	NA21309_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA21309	pat	2	env	2100	0	1	0.0	0.0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	whole_unit	9147	3	3	2.0	0.00021865092380015305	1	3	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	internal	7244	1	3	0.6666666666666666	9.203018590097553e-05	0	1	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	5p_LTR	941	2	3	1.3333333333333333	0.0014169323414806943	0	2	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	3p_LTR	962	0	3	0.0	0.0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	gag	2001	0	3	0.0	0.0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	pro	1005	0	3	0.0	0.0	0	0	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	pol	2623	1	3	0.6666666666666666	0.0002541619011310205	0	1	0
5q33.3	HG00290_hap2_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG00290	h2	3	env	1808	0	3	0.0	0.0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	whole_unit	9147	4	1	4.0	0.0004373018476003061	4	4	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	internal	7244	2	1	2.0	0.0002760905577029266	2	2	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	5p_LTR	941	2	1	2.0	0.0021253985122210413	2	2	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	3p_LTR	962	0	1	0.0	0.0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	pro	1005	1	1	1.0	0.0009950248756218905	1	1	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	pol	2623	1	1	1.0	0.0003812428516965307	1	1	0
5q33.3	HG01346_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG01346	pat	2	env	1808	0	1	0.0	0.0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	whole_unit	9147	3	3	2.0	0.00021865092380015305	1	3	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	internal	7244	1	3	0.6666666666666666	9.203018590097553e-05	0	1	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	5p_LTR	941	2	3	1.3333333333333333	0.0014169323414806943	0	2	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	3p_LTR	962	0	3	0.0	0.0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	gag	2001	0	3	0.0	0.0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	pro	1005	0	3	0.0	0.0	0	0	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	pol	2623	1	3	0.6666666666666666	0.0002541619011310205	0	1	0
5q33.3	HG02738_pat_hprc_r2_v1.0.1_HML-2_5q33.3_MULTI	HG02738	pat	3	env	1808	0	3	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	whole_unit	9152	2	1	2.0	0.00021853146853146853	2	2	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	internal	7249	0	1	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	5p_LTR	941	2	1	2.0	0.0021253985122210413	2	2	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	3p_LTR	962	0	1	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	gag	2000	0	1	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	pro	1004	0	1	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	pol	2629	0	1	0.0	0.0	0	0	0
5q33.3	NA19705_h1_HML-2_5q33.3_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19705	h1	2	env	1808	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	whole_unit	9147	1	1	1.0	0.00010932546190007652	1	1	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	internal	7240	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	5p_LTR	953	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	3p_LTR	954	1	1	1.0	0.0010482180293501049	1	1	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	gag	2001	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	pro	1005	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	pol	2618	0	1	0.0	0.0	0	0	0
3q13.2	HG02040_hap2_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02040	h2	2	env	1809	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	whole_unit	9147	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	internal	7240	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	5p_LTR	953	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	3p_LTR	954	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	pol	2618	0	1	0.0	0.0	0	0	0
3q13.2	HG02841_pat_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	HG02841	pat	2	env	1809	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	whole_unit	9147	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	internal	7240	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	5p_LTR	953	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	3p_LTR	954	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	gag	2001	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	pro	1005	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	pol	2618	0	1	0.0	0.0	0	0	0
3q13.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_3q13.2_MULTI	NA18970	h1	2	env	1809	0	1	0.0	0.0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	whole_unit	9132	2	1	2.0	0.0002190100744634253	2	2	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	internal	7224	1	1	1.0	0.00013842746400885935	1	1	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	3p_LTR	947	0	1	0.0	0.0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	gag	1995	0	1	0.0	0.0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	pro	1005	1	1	1.0	0.0009950248756218905	1	1	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	pol	2614	0	1	0.0	0.0	0	0	0
11q23.3	HG03704_mat_hprc_r2_v1.0.1_HML-2_11q23.3_MULTI	HG03704	mat	2	env	1803	0	1	0.0	0.0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	whole_unit	9167	4	1	4.0	0.0004363477691720301	4	4	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	internal	7244	0	1	0.0	0.0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	3p_LTR	962	1	1	1.0	0.0010395010395010396	1	1	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	gag	2005	0	1	0.0	0.0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	pro	1006	0	1	0.0	0.0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	pol	2623	0	1	0.0	0.0	0	0	0
3q27.2	HG00544_mat_hprc_r2_v1.0.1_HML-2_3q27.2_MULTI	HG00544	mat	2	env	1808	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	whole_unit	9167	3	1	3.0	0.00032726082687902256	3	3	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	internal	7244	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	3p_LTR	962	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	gag	2005	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	pro	1006	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	pol	2623	0	1	0.0	0.0	0	0	0
3q27.2	HG02587_h2_HML-2_3q27.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG02587	h2	2	env	1808	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	whole_unit	9459	1	1	1.0	0.0001057194206575748	1	1	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	internal	7536	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	3p_LTR	962	1	1	1.0	0.0010395010395010396	1	1	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	gag	2001	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	pro	1005	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	pol	2871	0	1	0.0	0.0	0	0	0
11q22.1	HG02647_mat_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	HG02647	mat	2	env	2100	0	1	0.0	0.0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	whole_unit	9459	2	1	2.0	0.0002114388413151496	2	2	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	internal	7536	0	1	0.0	0.0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	3p_LTR	962	1	1	1.0	0.0010395010395010396	1	1	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	gag	2001	0	1	0.0	0.0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	pro	1005	0	1	0.0	0.0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	pol	2871	0	1	0.0	0.0	0	0	0
11q22.1	NA19331_h1_HML-2_11q22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA19331	h1	2	env	2100	0	1	0.0	0.0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	whole_unit	9459	2	1	2.0	0.0002114388413151496	2	2	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	internal	7536	0	1	0.0	0.0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	3p_LTR	962	1	1	1.0	0.0010395010395010396	1	1	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	gag	2001	0	1	0.0	0.0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	pro	1005	0	1	0.0	0.0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	pol	2871	0	1	0.0	0.0	0	0	0
11q22.1	NA19338_hap2_hprc_r2_v1.0.1_HML-2_11q22.1_MULTI	NA19338	h2	2	env	2100	0	1	0.0	0.0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	whole_unit	9157	1	1	1.0	0.00010920607185759528	1	1	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	internal	7243	1	1	1.0	0.00013806433798149937	1	1	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	5p_LTR	962	0	1	0.0	0.0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	3p_LTR	952	0	1	0.0	0.0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	gag	2001	0	1	0.0	0.0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	pro	1005	0	1	0.0	0.0	0	0	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	pol	2623	1	1	1.0	0.0003812428516965307	1	1	0
12q13.2	HG00513_h2_HML-2_12q13.2_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	env	1808	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	whole_unit	9167	2	1	2.0	0.00021817388458601506	2	2	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	internal	7244	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	3p_LTR	962	2	1	2.0	0.002079002079002079	2	2	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	pol	2623	0	1	0.0	0.0	0	0	0
10p12.1	HG03816_pat_hprc_r2_v1.0.1_HML-2_10p12.1_MULTI	HG03816	pat	2	env	1809	0	1	0.0	0.0	0	0	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	whole_unit	9439	3	1	3.0	0.00031783027863121094	3	3	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	internal	7516	0	1	0.0	0.0	0	0	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	3p_LTR	962	1	1	1.0	0.0010395010395010396	1	1	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	pol	2856	0	1	0.0	0.0	0	0	0
12q14.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_12q14.1_MULTI	HG04157	pat	2	env	2092	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	whole_unit	9412	1	1	1.0	0.00010624734381640459	1	1	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	internal	7505	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	5p_LTR	953	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	3p_LTR	954	1	1	1.0	0.0010482180293501049	1	1	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	pol	2840	0	1	0.0	0.0	0	0	0
6q14.1	HG00738_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG00738	pat	2	env	2100	0	1	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	whole_unit	9412	1	3	0.6666666666666666	7.083156254426973e-05	0	1	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	internal	7505	0	3	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	5p_LTR	953	0	3	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	3p_LTR	954	1	3	0.6666666666666666	0.0006988120195667366	0	1	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	gag	2001	0	3	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	pro	1005	0	3	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	pol	2840	0	3	0.0	0.0	0	0	0
6q14.1	HG01960_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG01960	pat	3	env	2100	0	3	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	whole_unit	9412	1	1	1.0	0.00010624734381640459	1	1	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	internal	7505	0	1	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	5p_LTR	953	0	1	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	3p_LTR	954	1	1	1.0	0.0010482180293501049	1	1	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	gag	2001	0	1	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	pro	1005	0	1	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	pol	2840	0	1	0.0	0.0	0	0	0
6q14.1	HG02055_pat_hprc_r2_v1.0.1_HML-2_6q14.1_MULTI	HG02055	pat	2	env	2100	0	1	0.0	0.0	0	0	0
